symbol,signal_timestamp,signal_close,entry_next_open,ema_3,ema_8,ema_21,ema_50,rsi_14,macd,macd_signal,rel_volume,atr_pct,price_acceleration,persistence_bars,signal_score,signal_status,forward_1d,forward_3d,forward_5d,forward_10d,mfe_5d,mae_5d,complete_10d,outcome
DE,2026-03-25 04:00:00+00:00,578.02,576.5,576.5365237272713,576.1703078411143,583.9059300898394,569.4402481501369,47.439115515676164,-3.9702959617881106,-0.18987358774217267,0.5455300120507158,2.4589485287212027,-0.03291255447249264,1,10,EARLY,0.00848222029488288,-0.03621856027753689,-0.011604509973980992,0.07209019947961837,0.01919340849956641,-0.046175195143104975,True,WHIPSAW
DE,2026-04-02 04:00:00+00:00,575.4,571.33,571.0976019332386,570.5961718933978,577.289376764243,569.283658917481,48.69886670822136,-5.28026898505243,-4.026656048485286,1.109052961598221,2.6856472516013725,-0.0017825258810670874,1,30,EARLY,0.006598638265100654,0.06668650342184002,0.05902893249085461,0.03361454850961776,0.08376945023016469,-0.007876358671870864,True,STRONG_POSITIVE
DE,2026-04-20 04:00:00+00:00,594.69,592.14,591.5533875009439,590.8620634915862,587.6263984395733,577.884651597908,53.60102186152673,2.837676390716865,2.0059420074992724,0.5898897101769633,2.530069688168867,-0.003807896292879809,1,65,EARLY,-0.00786976052960442,-0.00016887898132200707,-0.04103759246124217,-0.02266355929341024,0.009659877731617472,-0.051541865099469675,True,NEGATIVE
DE,2026-04-30 04:00:00+00:00,590.215,588.17,577.0918882324256,576.4980090143999,580.7614474168779,577.1422275818803,53.238873395493634,-2.8945242791484134,-1.2349142726391333,1.429917733583471,2.5911259940384936,0.06030562251685967,1,60,EARLY,-0.018022000442048935,-0.020606287297890047,-0.012105343693149972,-0.02234047979325704,0.008857983236139289,-0.02453372324327996,True,FLAT
DE,2026-05-11 04:00:00+00:00,588.61,592.235,583.6279835018158,581.2198057227102,581.1639247214887,578.1719114780669,52.75914395089497,-0.5862889928074537,-1.3779376436490502,0.7745227725146718,2.644608241692902,0.03558788935334223,2,70,CONFIRMED,-0.005901373610137872,-0.02905096794346851,-0.04714344812447757,-0.10700988627825103,7.598335120340138e-05,-0.06145364593446856,True,NEGATIVE
DE,2026-06-02 04:00:00+00:00,579.31,579.99,560.0512648920746,550.7892295730244,557.9140480305431,566.519677357203,57.54015609869965,-8.456481463809496,-9.572789734697375,1.562639528359973,2.832495308458091,0.0667510708662411,1,60,EARLY,0.014862325212503746,0.007293229193606754,-0.004413869204641596,0.009534647149088693,0.041690373971964956,-0.02454352661252779,True,FLAT
DE,2026-06-12 04:00:00+00:00,577.34,585.33,573.0355127534847,571.2077576703648,567.6774798366962,569.403758692466,53.9459451199122,1.276670707260223,-1.3163371519610851,0.577219060211344,2.8125912435851124,0.0009005186042163604,1,60,EARLY,-0.016776860916064562,0.0054755437103855,0.02229511557582886,0.07131874327302556,0.03134983684417314,-0.01782755027078753,True,STRONG_POSITIVE
DE,2026-07-22 04:00:00+00:00,607.49,609.47,598.1958487827408,595.7152538260841,596.3239538789416,589.63124839374,55.409506395296404,1.2600716251288304,3.235318239517907,0.7923842562518244,2.870358830127715,0.03288857767684217,1,45,EARLY,0.0009516465125436468,0.025120186391454746,0.002690862552709783,0.0040691092260489725,0.05603229035063251,-0.004249593909462335,True,FLAT
DE,2026-08-04 04:00:00+00:00,617.34,619.16,610.3005387671537,609.2781855892321,605.8092409999017,596.8940016176496,54.88640850271745,4.229049603117687,4.7008649353222935,1.1630274103550975,2.9257436281928446,-0.0009981722185226083,1,55,EARLY,-0.011644809096194697,0.0030605982298597123,-0.001760449641449613,-0.04947832547322173,0.013372956909361244,-0.025647651657083825,True,FLAT
DE,2026-08-20 04:00:00+00:00,620.72,624.135,604.8342701510662,604.5435696429744,606.4952442862859,601.1237038654224,55.24485755026454,-0.1279409324831704,1.841481904038519,3.5194668882152236,2.70290952442325,0.0824251817759859,1,60,EARLY,0.037836365529893445,,,,0.057511596048931635,-0.0224550778277135,False,INCOMPLETE
