exit_type,exit_time,return,mfe,mae,stop_hit,target_hit,ambiguous,holding_days,symbol,signal_time,entry_time,entry_price,policy,survivor
TARGET,2024-09-12 04:00:00+00:00,0.020000000000000018,0.05007261476289715,-0.00947149081265386,False,True,False,1,AVGO,2024-09-11 04:00:00+00:00,2024-09-12 04:00:00+00:00,158.37,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2024-10-18 04:00:00+00:00,-0.01000000000000012,0.0019197016235190656,-0.01985519964896887,True,False,False,1,AVGO,2024-10-17 04:00:00+00:00,2024-10-18 04:00:00+00:00,182.32,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2024-10-30 04:00:00+00:00,-0.010000000000000009,0.009184650926917115,-0.010311601960894867,True,False,False,1,AVGO,2024-10-29 04:00:00+00:00,2024-10-30 04:00:00+00:00,177.47,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2024-11-11 05:00:00+00:00,-0.01000000000000012,0.017436743674367428,-0.027337733773377337,True,False,False,3,AVGO,2024-11-06 05:00:00+00:00,2024-11-07 05:00:00+00:00,181.8,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2025-04-10 04:00:00+00:00,-0.01000000000000012,0.008695404265024465,-0.051203101836013176,True,False,False,1,AVGO,2025-04-09 04:00:00+00:00,2025-04-10 04:00:00+00:00,175.38,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2025-11-25 05:00:00+00:00,-0.010000000000000009,0.008863589103763614,-0.03360885839051775,True,False,False,1,AVGO,2025-11-24 05:00:00+00:00,2025-11-25 05:00:00+00:00,384.72,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2026-02-10 05:00:00+00:00,-0.010000000000000009,0.0034603073906398496,-0.019983275180945226,True,False,False,1,AVGO,2026-02-09 05:00:00+00:00,2026-02-10 05:00:00+00:00,346.79,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2026-07-09 04:00:00+00:00,-0.010000000000000009,0.012839156319524703,-0.03550965111798854,True,False,False,1,AVGO,2026-07-08 04:00:00+00:00,2026-07-09 04:00:00+00:00,402.285,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2024-02-16 05:00:00+00:00,-0.010000000000000009,0.006930109112356364,-0.03184901209082858,True,False,False,1,BAC,2024-02-15 05:00:00+00:00,2024-02-16 05:00:00+00:00,33.91,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2024-10-07 04:00:00+00:00,-0.01000000000000012,0.004596273291925579,-0.013167701863354031,True,False,False,1,BAC,2024-10-04 04:00:00+00:00,2024-10-07 04:00:00+00:00,40.25,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2024-11-07 05:00:00+00:00,-0.010000000000000009,0.004553531763660468,-0.011328298533984982,True,False,False,1,BAC,2024-11-06 05:00:00+00:00,2024-11-07 05:00:00+00:00,45.02,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2026-03-26 04:00:00+00:00,-0.010000000000000009,0.010597798127379265,-0.011729601810885892,True,False,False,2,BAC,2026-03-24 04:00:00+00:00,2026-03-25 04:00:00+00:00,48.595,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2026-04-01 04:00:00+00:00,-0.010000000000000009,0.0016032064128255197,-0.022444889779559052,True,False,False,1,BAC,2026-03-31 04:00:00+00:00,2026-04-01 04:00:00+00:00,49.9,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2026-06-02 04:00:00+00:00,0.020000000000000018,0.027588223825307123,-0.008188730746734318,False,True,False,2,BAC,2026-05-29 04:00:00+00:00,2026-06-01 04:00:00+00:00,51.29,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2024-07-01 04:00:00+00:00,-0.010000000000000009,0.0,-0.02898312922328783,True,False,False,1,CAT,2024-06-28 04:00:00+00:00,2024-07-01 04:00:00+00:00,335.195,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2024-11-07 05:00:00+00:00,-0.010000000000000009,0.0037308061420344707,-0.021701055662188162,True,False,False,1,CAT,2024-11-06 05:00:00+00:00,2024-11-07 05:00:00+00:00,416.8,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2025-01-15 05:00:00+00:00,-0.01000000000000012,0.0007646267830305753,-0.012853639887151602,True,False,False,1,CAT,2025-01-14 05:00:00+00:00,2025-01-15 05:00:00+00:00,379.27,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2025-03-10 04:00:00+00:00,-0.010000000000000009,0.01458351328784091,-0.015288934957242817,True,False,False,1,CAT,2025-03-07 05:00:00+00:00,2025-03-10 04:00:00+00:00,347.31,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2026-04-02 04:00:00+00:00,0.020000000000000018,0.03914489983719127,0.0,False,True,False,1,CAT,2026-04-01 04:00:00+00:00,2026-04-02 04:00:00+00:00,706.35,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2026-08-17 04:00:00+00:00,0.020000000000000018,0.03548018381581097,-0.00985560661550311,False,True,False,3,CAT,2026-08-12 04:00:00+00:00,2026-08-13 04:00:00+00:00,857.38,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2025-01-24 05:00:00+00:00,-0.010000000000000009,0.010432915769936324,-0.012399993654587438,True,False,False,4,COST,2025-01-17 05:00:00+00:00,2025-01-21 05:00:00+00:00,945.565,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP_FIRST_AMBIGUOUS,2025-04-10 04:00:00+00:00,-0.01000000000000012,0.02605129688355423,-0.02306603724860301,True,True,True,1,COST,2025-04-09 04:00:00+00:00,2025-04-10 04:00:00+00:00,968.09,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2025-08-05 04:00:00+00:00,-0.010000000000000009,0.0055942734791554205,-0.01719215752130654,True,False,False,2,COST,2025-08-01 04:00:00+00:00,2025-08-04 04:00:00+00:00,952.76,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2025-10-10 04:00:00+00:00,-0.010000000000000009,0.0,-0.016454852329604974,True,False,False,1,COST,2025-10-09 04:00:00+00:00,2025-10-10 04:00:00+00:00,945.01,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2025-11-05 05:00:00+00:00,-0.010000000000000009,0.0054634343563308985,-0.013001590620129067,True,False,False,1,COST,2025-11-04 05:00:00+00:00,2025-11-05 05:00:00+00:00,939.885,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2026-01-06 05:00:00+00:00,0.020000000000000018,0.02382070339788589,-0.0013399145661311396,False,True,False,1,COST,2026-01-05 05:00:00+00:00,2026-01-06 05:00:00+00:00,873.19,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2026-05-13 04:00:00+00:00,0.020000000000000018,0.021483330799150657,0.0,False,True,False,1,COST,2026-05-12 04:00:00+00:00,2026-05-13 04:00:00+00:00,1019.395,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2026-07-09 04:00:00+00:00,-0.010000000000000009,0.0010285420416560331,-0.027347432930487692,True,False,False,1,COST,2026-07-08 04:00:00+00:00,2026-07-09 04:00:00+00:00,933.36,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2024-02-01 05:00:00+00:00,-0.010000000000000009,0.01399851582000955,-0.011333738109694291,True,False,False,5,CVX,2024-01-25 05:00:00+00:00,2024-01-26 05:00:00+00:00,148.23,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2024-07-17 04:00:00+00:00,0.020000000000000018,0.027849390496196502,-0.0058563289729144374,False,True,False,3,CVX,2024-07-12 04:00:00+00:00,2024-07-15 04:00:00+00:00,157.095,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2025-11-03 05:00:00+00:00,-0.009999999999999898,0.0005717552887365418,-0.02436312813671304,True,False,False,1,CVX,2025-10-31 04:00:00+00:00,2025-11-03 05:00:00+00:00,157.41,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2025-11-12 05:00:00+00:00,-0.01000000000000012,0.006179131099503188,-0.03108676264492294,True,False,False,2,CVX,2025-11-10 05:00:00+00:00,2025-11-11 05:00:00+00:00,156.98,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2024-06-18 04:00:00+00:00,0.020000000000000018,0.020771157535706797,-0.005515881475165241,False,True,False,3,DE,2024-06-13 04:00:00+00:00,2024-06-14 04:00:00+00:00,375.28,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2024-07-29 04:00:00+00:00,-0.010000000000000009,0.014576121190036151,-0.033056560555974834,True,False,False,2,DE,2024-07-25 04:00:00+00:00,2024-07-26 04:00:00+00:00,384.19,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2024-08-23 04:00:00+00:00,0.020000000000000018,0.024065279914387006,-0.005150157180121573,False,True,False,6,DE,2024-08-15 04:00:00+00:00,2024-08-16 04:00:00+00:00,373.775,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2025-10-22 04:00:00+00:00,0.020000000000000018,0.028131988001090846,-0.003326970275429497,False,True,False,3,DE,2025-10-17 04:00:00+00:00,2025-10-20 04:00:00+00:00,458.375,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2026-01-07 05:00:00+00:00,-0.010000000000000009,0.004366139305526984,-0.02632011506061227,True,False,False,1,DE,2026-01-06 05:00:00+00:00,2026-01-07 05:00:00+00:00,486.7,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2026-06-03 04:00:00+00:00,0.020000000000000018,0.022681425541819733,-0.006879428955671618,False,True,False,1,DE,2026-06-02 04:00:00+00:00,2026-06-03 04:00:00+00:00,579.99,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2024-01-22 05:00:00+00:00,0.020000000000000018,0.03159496040878418,-0.0055778757264890455,False,True,False,2,GE,2024-01-18 05:00:00+00:00,2024-01-19 05:00:00+00:00,128.185,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2025-04-23 04:00:00+00:00,-0.010000000000000009,0.007365728900255775,-0.014731457800511438,True,False,False,1,GE,2025-04-22 04:00:00+00:00,2025-04-23 04:00:00+00:00,195.5,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2025-12-15 05:00:00+00:00,0.020000000000000018,0.026115922718187967,-3.331112591598018e-05,False,True,False,1,GE,2025-12-12 05:00:00+00:00,2025-12-15 05:00:00+00:00,300.2,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2026-04-08 04:00:00+00:00,-0.009999999999999898,0.009711243748991683,-0.015002419745120066,True,False,False,1,GE,2026-04-07 04:00:00+00:00,2026-04-08 04:00:00+00:00,309.95,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2026-05-07 04:00:00+00:00,-0.009999999999999898,0.006266233766233809,-0.019935064935064917,True,False,False,1,GE,2026-05-06 04:00:00+00:00,2026-05-07 04:00:00+00:00,308.0,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2025-01-16 05:00:00+00:00,0.020000000000000018,0.0281174594086131,-0.009304322931577347,False,True,False,9,GLD,2025-01-02 05:00:00+00:00,2025-01-03 05:00:00+00:00,244.51,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2025-05-14 04:00:00+00:00,0.020000000000000018,0.04397837026849616,-0.002094208108023632,False,True,False,1,GOOGL,2025-05-13 04:00:00+00:00,2025-05-14 04:00:00+00:00,159.965,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2025-08-08 04:00:00+00:00,0.020000000000000018,0.04052388289676423,-0.005187467899332221,False,True,False,4,GOOGL,2025-08-04 04:00:00+00:00,2025-08-05 04:00:00+00:00,194.7,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2026-07-16 04:00:00+00:00,-0.010000000000000009,0.004968860912073936,-0.0561441103596062,True,False,False,1,GOOGL,2026-07-15 04:00:00+00:00,2026-07-16 04:00:00+00:00,373.325,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2026-08-03 04:00:00+00:00,0.020000000000000018,0.030729658361723367,-0.005486461711064594,False,True,False,1,GOOGL,2026-07-31 04:00:00+00:00,2026-08-03 04:00:00+00:00,365.445,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2024-02-01 05:00:00+00:00,-0.010000000000000009,0.019125753772095466,-0.01928103729392583,True,False,False,2,GS,2024-01-30 05:00:00+00:00,2024-01-31 05:00:00+00:00,386.39,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2025-01-17 05:00:00+00:00,0.020000000000000018,0.028276665190506423,-0.00526497072282639,False,True,False,2,GS,2025-01-15 05:00:00+00:00,2025-01-16 05:00:00+00:00,609.69,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2026-04-01 04:00:00+00:00,-0.010000000000000009,0.003945706160262574,-0.017559546128420034,True,False,False,1,GS,2026-03-31 04:00:00+00:00,2026-04-01 04:00:00+00:00,866.765,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2026-05-21 04:00:00+00:00,-0.010000000000000009,0.013913978931130222,-0.014801997280126655,True,False,False,1,GS,2026-05-20 04:00:00+00:00,2026-05-21 04:00:00+00:00,985.34,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2025-01-21 05:00:00+00:00,0.020000000000000018,0.025383654532476818,-0.006290149892933639,False,True,False,3,IWM,2025-01-15 05:00:00+00:00,2025-01-16 05:00:00+00:00,224.16,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2026-04-02 04:00:00+00:00,0.020000000000000018,0.02983917054453422,-0.00036737692872890193,False,True,False,1,IWM,2026-04-01 04:00:00+00:00,2026-04-02 04:00:00+00:00,244.98,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2026-05-06 04:00:00+00:00,0.020000000000000018,0.030312275664034383,-0.008865757358219817,False,True,False,4,IWM,2026-04-30 04:00:00+00:00,2026-05-01 04:00:00+00:00,278.6,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2024-01-23 05:00:00+00:00,-0.010000000000000009,0.009631413224671315,-0.031055133666728407,True,False,False,2,JNJ,2024-01-19 05:00:00+00:00,2024-01-22 05:00:00+00:00,161.97,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2024-04-25 04:00:00+00:00,-0.010000000000000009,0.009281760496827385,-0.0120156608613472,True,False,False,2,JNJ,2024-04-23 04:00:00+00:00,2024-04-24 04:00:00+00:00,148.14,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2024-05-02 04:00:00+00:00,-0.010000000000000009,0.0017097389360163362,-0.019267442625106934,True,False,False,1,JNJ,2024-05-01 04:00:00+00:00,2024-05-02 04:00:00+00:00,152.07,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2024-06-26 04:00:00+00:00,-0.010000000000000009,0.012374898566405168,-0.013625912902353154,True,False,False,4,JNJ,2024-06-20 04:00:00+00:00,2024-06-21 04:00:00+00:00,147.88,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2025-01-08 05:00:00+00:00,-0.01000000000000012,0.0005845138220328394,-0.027231467473524784,True,False,False,1,JNJ,2025-01-07 05:00:00+00:00,2025-01-08 05:00:00+00:00,145.42,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2025-05-09 04:00:00+00:00,-0.01000000000000012,0.007895750417254987,-0.012646039286172805,True,False,False,2,JNJ,2025-05-07 04:00:00+00:00,2025-05-08 04:00:00+00:00,155.78,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2025-07-08 04:00:00+00:00,-0.010000000000000009,0.004582745801820387,-0.010415331367773395,True,False,False,4,JNJ,2025-07-01 04:00:00+00:00,2025-07-02 04:00:00+00:00,156.02,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2025-08-04 04:00:00+00:00,0.020000000000000018,0.02481664421493779,0.0,False,True,False,1,JNJ,2025-08-01 04:00:00+00:00,2025-08-04 04:00:00+00:00,167.025,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2026-05-15 04:00:00+00:00,-0.010000000000000009,0.004806651366214831,-0.018966786472091046,True,False,False,2,JNJ,2026-05-13 04:00:00+00:00,2026-05-14 04:00:00+00:00,230.93,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2026-06-08 04:00:00+00:00,-0.010000000000000009,0.007699401634246428,-0.010616166598751753,True,False,False,1,JNJ,2026-06-05 04:00:00+00:00,2026-06-08 04:00:00+00:00,233.135,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2026-06-25 04:00:00+00:00,0.020000000000000018,0.03249698331460893,-0.0065742936795240015,False,True,False,2,JNJ,2026-06-23 04:00:00+00:00,2026-06-24 04:00:00+00:00,240.33,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2024-11-07 05:00:00+00:00,-0.010000000000000009,0.002316000901805726,-0.03572380152077226,True,False,False,1,JPM,2024-11-06 05:00:00+00:00,2024-11-07 05:00:00+00:00,243.955,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2025-12-16 05:00:00+00:00,-0.010000000000000009,0.008299987495310912,-0.017100162560960253,True,False,False,3,JPM,2025-12-11 05:00:00+00:00,2025-12-12 05:00:00+00:00,319.88,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2026-04-02 04:00:00+00:00,-0.009999999999999898,0.010934696502928443,-0.021937100104945872,True,False,False,2,JPM,2026-03-31 04:00:00+00:00,2026-04-01 04:00:00+00:00,295.39,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2026-06-05 04:00:00+00:00,-0.01000000000000012,0.0,-0.015574343652660305,True,False,False,1,JPM,2026-06-04 04:00:00+00:00,2026-06-05 04:00:00+00:00,314.62,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2024-05-02 04:00:00+00:00,-0.01000000000000012,0.009209932279909738,-0.026842953885843235,True,False,False,2,LLY,2024-04-30 04:00:00+00:00,2024-05-01 04:00:00+00:00,775.25,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2024-05-10 04:00:00+00:00,-0.009999999999999898,0.018859090081419172,-0.01135447285591662,True,False,False,4,LLY,2024-05-06 04:00:00+00:00,2024-05-07 04:00:00+00:00,768.86,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2025-04-21 04:00:00+00:00,-0.010000000000000009,0.0,-0.04132550136466129,True,False,False,1,LLY,2025-04-17 04:00:00+00:00,2025-04-21 04:00:00+00:00,842.7,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2026-02-24 05:00:00+00:00,-0.009999999999999898,0.014712648084959756,-0.018038569182992736,True,False,False,1,LLY,2026-02-23 05:00:00+00:00,2026-02-24 05:00:00+00:00,1043.32,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2026-03-02 05:00:00+00:00,-0.01000000000000012,0.007666220863584261,-0.031720481467328976,True,False,False,1,LLY,2026-02-27 05:00:00+00:00,2026-03-02 05:00:00+00:00,1046.8,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2026-04-02 04:00:00+00:00,-0.010000000000000009,0.015123885454988883,-0.013750914430508576,True,False,False,1,LLY,2026-04-01 04:00:00+00:00,2026-04-02 04:00:00+00:00,943.21,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2026-05-01 04:00:00+00:00,0.020000000000000018,0.038375075198682884,-0.0038206207981087426,False,True,False,1,LLY,2026-04-30 04:00:00+00:00,2026-05-01 04:00:00+00:00,947.49,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2025-01-15 05:00:00+00:00,-0.010000000000000009,0.000360241670697814,-0.011033687742519893,True,False,False,1,LMT,2025-01-14 05:00:00+00:00,2025-01-15 05:00:00+00:00,485.785,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2025-04-10 04:00:00+00:00,-0.010000000000000009,0.01728943471823019,-0.017877362599076796,True,False,False,1,LMT,2025-04-09 04:00:00+00:00,2025-04-10 04:00:00+00:00,459.24,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2026-07-02 04:00:00+00:00,0.020000000000000018,0.020279994766452925,-0.0033644230948953746,False,True,False,1,LMT,2026-07-01 04:00:00+00:00,2026-07-02 04:00:00+00:00,535.01,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2026-07-24 04:00:00+00:00,0.020000000000000018,0.032370692680187885,0.0,False,True,False,1,LMT,2026-07-23 04:00:00+00:00,2026-07-24 04:00:00+00:00,569.96,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2024-06-27 04:00:00+00:00,0.020000000000000018,0.03282785873055083,-0.001017535193875041,False,True,False,2,META,2024-06-25 04:00:00+00:00,2024-06-26 04:00:00+00:00,506.125,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2025-08-01 04:00:00+00:00,-0.009999999999999898,0.0060704407639293745,-0.02059613830618945,True,False,False,1,META,2025-07-31 04:00:00+00:00,2025-08-01 04:00:00+00:00,761.065,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2025-12-04 05:00:00+00:00,0.020000000000000018,0.06080413050642641,-0.008552910343528897,False,True,False,6,META,2025-11-25 05:00:00+00:00,2025-11-26 05:00:00+00:00,637.21,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2026-06-05 04:00:00+00:00,-0.010000000000000009,0.010232109870693229,-0.063593285679865,True,False,False,1,META,2026-06-04 04:00:00+00:00,2026-06-05 04:00:00+00:00,622.55,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2026-07-02 04:00:00+00:00,-0.010000000000000009,0.004478988275589568,-0.04418060861546558,True,False,False,1,META,2026-07-01 04:00:00+00:00,2026-07-02 04:00:00+00:00,607.28,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2024-09-13 04:00:00+00:00,0.020000000000000018,0.020044411896718684,-0.008268172261463258,False,True,False,2,MSFT,2024-09-11 04:00:00+00:00,2024-09-12 04:00:00+00:00,423.31,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2026-01-02 05:00:00+00:00,-0.009999999999999898,0.007302948951358079,-0.032801555219551304,True,False,False,8,MSFT,2025-12-19 05:00:00+00:00,2025-12-22 05:00:00+00:00,486.105,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2026-04-15 04:00:00+00:00,0.020000000000000018,0.06897485842545881,-0.0026186452703139684,False,True,False,2,MSFT,2026-04-13 04:00:00+00:00,2026-04-14 04:00:00+00:00,387.605,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP_FIRST_AMBIGUOUS,2026-07-29 04:00:00+00:00,-0.009999999999999898,0.020058472098639868,-0.011707131053768971,True,True,True,1,MSFT,2026-07-28 04:00:00+00:00,2026-07-29 04:00:00+00:00,393.35,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP_FIRST_AMBIGUOUS,2024-09-12 04:00:00+00:00,-0.010000000000000009,0.033629984596953655,-0.01249358206400819,True,True,True,1,NVDA,2024-09-11 04:00:00+00:00,2024-09-12 04:00:00+00:00,116.86,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2024-10-04 04:00:00+00:00,-0.010000000000000009,0.0005603137757144161,-0.02417353718082138,True,False,False,1,NVDA,2024-10-03 04:00:00+00:00,2024-10-04 04:00:00+00:00,124.93,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2025-01-03 05:00:00+00:00,0.020000000000000018,0.03496428571428578,-0.0011785714285713622,False,True,False,1,NVDA,2025-01-02 05:00:00+00:00,2025-01-03 05:00:00+00:00,140.0,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2025-01-22 05:00:00+00:00,0.020000000000000018,0.020861396055676495,-0.00728767312541001,False,True,False,1,NVDA,2025-01-21 05:00:00+00:00,2025-01-22 05:00:00+00:00,144.765,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2026-07-09 04:00:00+00:00,-0.010000000000000009,0.000586911865401607,-0.02680230852000398,True,False,False,1,NVDA,2026-07-08 04:00:00+00:00,2026-07-09 04:00:00+00:00,204.46,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2024-02-09 05:00:00+00:00,0.020000000000000018,0.020535173185399325,-0.009230338911938807,False,True,False,5,QQQ,2024-02-02 05:00:00+00:00,2024-02-05 05:00:00+00:00,429.02,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2024-06-12 04:00:00+00:00,0.020000000000000018,0.026184834123222922,-0.005579491598448838,False,True,False,5,QQQ,2024-06-05 04:00:00+00:00,2024-06-06 04:00:00+00:00,464.2,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2024-10-14 04:00:00+00:00,0.020000000000000018,0.027605529346325763,-0.009260213015801044,False,True,False,6,QQQ,2024-10-04 04:00:00+00:00,2024-10-07 04:00:00+00:00,485.41,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2025-05-30 04:00:00+00:00,-0.009999999999999898,0.008176787116294104,-0.019551521418586515,True,False,False,3,QQQ,2025-05-27 04:00:00+00:00,2025-05-28 04:00:00+00:00,522.21,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2026-02-26 05:00:00+00:00,-0.010000000000000009,0.0,-0.018747766189037174,True,False,False,1,QQQ,2026-02-25 05:00:00+00:00,2026-02-26 05:00:00+00:00,615.54,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2026-03-12 04:00:00+00:00,-0.01000000000000012,0.005450843895711488,-0.019726472712944143,True,False,False,2,QQQ,2026-03-10 04:00:00+00:00,2026-03-11 04:00:00+00:00,609.08,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2024-01-25 05:00:00+00:00,0.020000000000000018,0.02021616172929397,-0.006328050624405002,False,True,False,2,RTX,2024-01-23 05:00:00+00:00,2024-01-24 05:00:00+00:00,89.285,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2025-01-17 05:00:00+00:00,0.020000000000000018,0.02215483110100247,-0.004254064526998502,False,True,False,4,RTX,2025-01-13 05:00:00+00:00,2025-01-14 05:00:00+00:00,118.71,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
TARGET,2025-10-22 04:00:00+00:00,0.020000000000000018,0.022377382246895117,-0.003204944771933893,False,True,False,1,RTX,2025-10-21 04:00:00+00:00,2025-10-22 04:00:00+00:00,174.73,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
STOP,2026-03-03 05:00:00+00:00,-0.010000000000000009,0.01056255010138174,-0.029848634884707792,True,False,False,1,RTX,2026-03-02 05:00:00+00:00,2026-03-03 05:00:00+00:00,212.07,FIXED_SL1.0_TP2.0,EMA38_MACD_VOLUME
