symbol,crossover_timestamp,decision_timestamp,persistence_level,signal_close,rsi_14,rel_volume,macd,macd_signal,macd_hist,atr_pct,price_acceleration,trend_stack,ema_3,ema_8,ema_21,ema_50,entry_timestamp,entry_open,forward_1d,forward_3d,forward_5d,forward_10d,mfe_5d,mae_5d
AAPL,2024-03-18T04:00:00+00:00,2024-03-19T04:00:00+00:00,2,176.1,46.033772917603436,0.8384288714426948,-2.9834402841913175,-3.419004258084115,0.43556397389279766,2.045509856412752,0.013933671119299884,False,174.59957749956834,173.7285410358397,176.20212109390698,180.3800874212905,2024-03-20T04:00:00+00:00,175.64,0.0169095877932135,-0.019186973354588743,-0.03273741744477343,-0.033591437030289106,0.0169095877932135,-0.035242541562286456
AAPL,2024-03-18T04:00:00+00:00,2024-03-20T04:00:00+00:00,3,178.61,51.86360852555633,0.7134796309850205,-2.413688415620669,-3.217941089591426,0.804252673970757,2.0371599734457355,0.014253265190232955,False,176.60478874978418,174.813309694542,176.4210191762791,180.31067222829873,2024-03-21T04:00:00+00:00,177.055,-0.03205218717347724,-0.03481968879726649,-0.02089746124085745,-0.04628505266725025,0.002372144248962149,-0.0429527547937083
AAPL,2024-04-11T04:00:00+00:00,2024-04-11T04:00:00+00:00,1,175.04,54.182466767357745,2.2983540075991113,-1.8096015135477899,-2.3448398293019324,0.5352383157541425,1.5447489553408196,0.043581947177010694,False,171.7932447750473,170.62472950312176,171.8276050678809,175.85290928404433,2024-04-12T04:00:00+00:00,174.39,0.012787430471930872,-0.02895808245885645,-0.042204254831125554,-0.02551751820631909,0.022707724066747037,-0.04484202075807098
AAPL,2024-04-11T04:00:00+00:00,2024-04-12T04:00:00+00:00,2,176.62,56.77123361740702,2.494479107394273,-1.2087298749096647,-2.1176178384234787,0.9088879635138141,1.5770338256466658,0.009026508226691154,False,174.20662238752365,171.95701183576136,172.2632773344372,175.88299127290534,2024-04-15T04:00:00+00:00,175.455,-0.015531047847026413,-0.04243253255820589,-0.0598159072126756,-0.03570716138041097,0.006582884500299313,-0.06483143826052262
AAPL,2024-04-11T04:00:00+00:00,2024-04-15T04:00:00+00:00,3,172.73,49.37448274185048,2.0539865373503527,-1.034500187943479,-1.900994308327479,0.866494120384,1.6658947490302771,-0.022024685766051544,False,173.46831119376182,172.12878698336993,172.30570666767017,175.75934455632083,2024-04-16T04:00:00+00:00,171.69,-0.013687459956899017,-0.027141941871978492,-0.03366532704292624,0.010425767371425199,0.011998369153707333,-0.04432407245617087
AAPL,2024-04-25T04:00:00+00:00,2024-04-25T04:00:00+00:00,1,169.94,48.49071645060845,1.319059541675477,-1.6124335087645818,-1.7785348394080218,0.16610133064344001,1.8779737386304414,0.0051160727487802315,False,168.87589184060062,168.53453314923846,169.86120536921914,173.54230527119762,2024-04-26T04:00:00+00:00,169.96,-0.004530477759472906,0.0005295363614967741,0.018651447399387955,0.0862555895504824,0.03571428571428559,-0.004795245940221182
AAPL,2024-04-25T04:00:00+00:00,2024-04-26T04:00:00+00:00,2,169.19,47.03482707127643,0.5544323492103874,-1.468226252535402,-1.7164731220334979,0.24824686949809593,1.9166955156079812,-0.00441332234906433,False,169.0329459203003,168.68019244940768,169.80018669929012,173.37162663311145,2024-04-29T04:00:00+00:00,173.4,0.00046136101499416604,-0.023414071510957313,0.057439446366782,0.055420991926182106,0.07825836216839677,-0.024538638985005745
AAPL,2024-04-25T04:00:00+00:00,2024-04-29T04:00:00+00:00,3,173.48,55.30170374500637,1.2110072123106665,-0.9962892141503232,-1.572436340456863,0.5761471263065399,2.0803139102078467,0.025356108517051723,False,171.25647296015015,169.7468163495393,170.13471518117285,173.37587656906788,2024-04-30T04:00:00+00:00,173.39,-0.01926293327181483,-0.0014995097756501652,0.04746525174462213,0.07434108080050761,0.07832054905127173,-0.02448238076013598
AAPL,2024-08-12T04:00:00+00:00,2024-08-12T04:00:00+00:00,1,217.6,50.86122353913506,0.6325637851641013,-0.9977669420325412,0.03460500232014255,-1.0323719443526838,3.252363445378152,0.006661732050333047,False,215.79592054040137,215.17134150578514,217.20728907782086,212.65072558170672,2024-08-13T04:00:00+00:00,219.185,0.009238770901293547,0.025115769783516262,0.030271232064237985,0.03674977758514508,0.03474234094486395,0.0
AAPL,2024-08-12T04:00:00+00:00,2024-08-13T04:00:00+00:00,2,221.21,55.246321805996466,0.6568067260619291,-0.5124921226760932,-0.07481442267910461,-0.43767769999698863,3.0867566049067796,0.016590073529411775,False,218.50296027020067,216.51326561561066,217.57117188892806,212.98638340203198,2024-08-14T04:00:00+00:00,220.51,0.0050791347331187175,0.025168926579293593,0.02730034919051305,0.03455625595211109,0.03018003718652218,-0.003673302798059108
AAPL,2024-08-12T04:00:00+00:00,2024-08-14T04:00:00+00:00,3,221.63,55.74118093353333,0.7011150058432272,-0.09294641380506619,-0.07844082090429694,-0.014505592900769249,2.988410542667639,0.0018986483432033019,False,220.06648013510033,217.6503177010305,217.94015626266187,213.32534875881504,2024-08-15T04:00:00+00:00,224.6,0.0004007123775602306,0.005431878895814757,0.007658058771148779,0.00799198575244886,0.015004452359750786,-0.008014247551202058
AAPL,2024-09-19T04:00:00+00:00,2024-09-19T04:00:00+00:00,1,228.905,60.45251096085423,2.6448777770834764,0.044606089773594704,0.13214082074543512,-0.08753473097184042,2.2367357637447833,0.03656658968437254,False,224.19101092089653,222.2437508199676,222.33185032334964,219.71454796698896,2024-09-20T04:00:00+00:00,229.98,-0.00628315505696142,-0.010957474563005443,-0.010066092703713392,-0.019045134359509497,0.013457691973215002,-0.02591529698234618
AAPL,2024-09-19T04:00:00+00:00,2024-09-20T04:00:00+00:00,2,228.535,59.76794105288693,3.192551175458001,0.5433552747643375,0.2143837115492156,0.32897156321512194,2.3189633347814786,-0.0016163910792686975,True,226.36300546044828,223.64180619330816,222.89577302122694,220.0604480467149,2024-09-23T04:00:00+00:00,227.18,-0.0030372391935910015,-0.0036094726648472353,0.002420987763007254,-0.0021568800070429495,0.010190157584294424,-0.01390967514746011
AAPL,2024-09-19T04:00:00+00:00,2024-09-23T04:00:00+00:00,3,226.49,55.993787410158795,0.8838203363995726,0.7647871971956306,0.3244644086784986,0.440322788517132,2.208391414316619,-0.008948301135493386,True,226.42650273022414,224.2747381503508,223.22252092838812,220.31258733900057,2024-09-24T04:00:00+00:00,228.645,-0.005182706816243554,-0.004286120404994764,0.018390955411226928,-0.030199654486212202,0.019046994248726135,-0.020227864156224684
AAPL,2024-10-09T04:00:00+00:00,2024-10-09T04:00:00+00:00,1,229.51,56.36063288299126,0.606108887203996,1.015014392447597,1.094192103958859,-0.07917771151126196,1.9144824066178252,0.01647548607112803,True,227.24665686101812,226.5639288104602,225.68921759465974,222.84231353967488,2024-10-10T04:00:00+00:00,227.8,0.005399473222124529,0.015364354697102733,0.017208077260755017,0.012620719929762991,0.04253731343283573,-0.0027655838454786474
AAPL,2024-10-09T04:00:00+00:00,2024-10-10T04:00:00+00:00,2,229.03,55.56621549923936,0.40731294270144214,1.1550846155759302,1.1063706062822734,0.04871400929365688,1.8232171705515812,-0.0020914121389046247,True,228.13832843050906,227.11194463035793,225.9929250860543,223.084967910668,2024-10-11T04:00:00+00:00,229.395,-0.00821726715926685,0.01976939340438988,0.012097037860459015,0.0052529479718388394,0.03528847620915876,-0.0088275681684431
AAPL,2024-10-09T04:00:00+00:00,2024-10-11T04:00:00+00:00,3,227.51,53.01773630450334,0.48932562736372176,1.1304093246870082,1.1111783499632204,0.019230974723787764,1.7862637121131255,-0.006636685150417043,True,227.82416421525454,227.20040137916726,226.13084098732207,223.2584985808379,2024-10-14T04:00:00+00:00,228.72,0.01128016789087094,0.013116474291710478,0.02723854494578526,0.010930395243091917,0.03834382651276669,-0.00030605106680658967
AAPL,2024-10-28T04:00:00+00:00,2024-10-28T04:00:00+00:00,1,233.51,56.92541879013393,0.7398624471959614,2.0272752197955697,2.1163794096215556,-0.08910418982598589,1.6619049658319938,0.009903987544330084,True,232.51641804893322,232.34665040476173,230.51175766762088,226.69984066793688,2024-10-29T04:00:00+00:00,233.2,0.002272727272727204,-0.032032590051457976,-0.04772727272727273,-0.03833619210977701,0.004824185248713642,-0.05776157804459692
AAPL,2024-10-28T04:00:00+00:00,2024-10-29T04:00:00+00:00,2,233.73,57.26636610006981,0.7106523520065265,2.027052753531734,2.0985140784035914,-0.07146132487185719,1.5729382498731748,0.0009421438054044717,True,233.1232090244666,232.6540614259258,230.8043251523826,226.9755331907629,2024-10-30T04:00:00+00:00,232.655,-0.010724033440072223,-0.04210096494809912,-0.03943607487481471,-0.036083471234230946,0.002428488534525375,-0.05555436160839011
AAPL,2024-11-14T05:00:00+00:00,2024-11-14T05:00:00+00:00,1,228.3,51.98574745396738,1.053286050409213,-0.8285916220697231,-0.5805267919321002,-0.24806483013762293,1.6529003191289633,0.01381055997157965,False,226.63484941626575,226.06414975438173,227.11752650608835,226.34392236334912,2024-11-15T05:00:00+00:00,225.92,-0.004293555240793223,0.010136331444759339,0.011331444759206777,0.050770184135977336,0.018767705382436217,-0.007259206798866824
AAPL,2024-11-18T05:00:00+00:00,2024-11-18T05:00:00+00:00,1,228.16,51.73833618288134,0.7813562604283963,-0.6623547645925498,-0.6455461623765751,-0.01680860221597469,1.7587908234822676,0.014269837741720526,False,226.97621235406643,226.33732516005807,227.0331624017259,226.36262114356063,2024-11-19T05:00:00+00:00,226.74,0.0064831966128604535,0.007673987827467421,0.027123577666049226,0.07016847490517764,0.028667195907206455,-0.004498544588515507
AAPL,2024-11-18T05:00:00+00:00,2024-11-19T05:00:00+00:00,2,228.21,51.82293050689131,0.6843661553643439,-0.47668409813624635,-0.6117737495285094,0.13508965139226303,1.7355568492679045,0.00021914446002813115,False,227.59310617703323,226.75347512448963,227.1401476379326,226.4350673732249,2024-11-20T05:00:00+00:00,228.05,0.004165753124314886,0.007454505590879235,0.0303880727910546,0.06529269896952417,0.032887524665643486,-0.01021705766279335
AAPL,2024-11-18T05:00:00+00:00,2024-11-20T05:00:00+00:00,3,229.0,53.21819854559769,0.5754948722426718,-0.26276338683135236,-0.541971676989078,0.27920829015772564,1.708359326263256,0.0034617238508392045,False,228.29655308851662,227.25270287460305,227.30922512539328,226.53565296643177,2024-11-21T05:00:00+00:00,228.785,-0.0013331293572568237,0.017942609873899062,0.027121533317306712,0.062438533994798595,0.02987521035032903,-0.013396857311449573
AAPL,2025-01-28T05:00:00+00:00,2025-01-28T05:00:00+00:00,1,238.23,52.26341625827733,1.4562532331332145,-4.227918279888144,-3.7141771707258906,-0.513741109162253,2.6987724947679625,0.03587268458126802,False,232.52343492188834,230.41956409626718,235.01855510815236,236.8591305927029,2025-01-29T05:00:00+00:00,234.15,0.022058509502455692,0.007730087550715359,-0.005722827247490958,-0.006662395900064122,0.05569079649797137,-0.03608797779201378
AAPL,2025-01-28T05:00:00+00:00,2025-01-29T05:00:00+00:00,2,239.315,53.39654188369016,0.8106417715602051,-3.3176315509607264,-3.634868046772858,0.31723649581213165,2.7357845756191033,0.004554422197036612,False,235.91921746094417,232.39632763043002,235.40914100741122,236.95543919691065,2025-01-30T05:00:00+00:00,238.78,-0.005234944300192668,-0.04548119608007373,-0.026509757936175604,-0.008166513108300522,0.03522070525169618,-0.054778457157215854
AAPL,2025-01-28T05:00:00+00:00,2025-01-30T05:00:00+00:00,3,237.53,51.241566615933635,1.0010570883793521,-2.709029338257352,-3.449700305069757,0.740670966812405,2.756794630452695,-0.007458788625869683,False,236.72460873047208,233.53714371255668,235.60194637037384,236.97797099311023,2025-01-31T05:00:00+00:00,247.125,-0.04517956499747089,-0.057926150733434434,-0.05644916540212441,-0.02280222559433487,0.0002630247850277101,-0.08669701568032373
AAPL,2025-02-06T05:00:00+00:00,2025-02-06T05:00:00+00:00,1,233.175,47.42110303602151,0.5213311042374543,-2.1431118424161753,-2.70945276525019,0.5663409228340148,2.898191119484141,0.00311895031189513,False,232.81764402282727,232.780734718233,234.4086054233589,236.1582899825022,2025-02-07T05:00:00+00:00,232.405,-0.020330887889675298,0.0007960241819238156,0.03909124158258215,0.05712011359480229,0.04270562165185776,-0.022374733762182353
AAPL,2025-02-12T05:00:00+00:00,2025-02-12T05:00:00+00:00,1,236.83,53.00605915189986,0.8507864831091758,-1.724807350561946,-2.4022486949893525,0.6774413444274066,2.869749850706656,0.01822950255814959,False,233.8011027514267,232.42590215797551,233.5118287161798,235.44766558885965,2025-02-13T05:00:00+00:00,236.97,0.019074144406465043,0.031565177026627866,0.037430898425961034,0.0021943705954341475,0.04089125205722244,-0.005781322530278077
AAPL,2025-02-12T05:00:00+00:00,2025-02-13T05:00:00+00:00,2,241.49,57.67330889453236,0.8296711224737046,-0.8756326814081774,-2.0969254922731175,1.2212928108649401,2.889353596422213,0.019676561246463775,False,237.64555137571335,234.44014612286986,234.2371170147089,235.6846198794926,2025-02-14T05:00:00+00:00,241.21,0.014054143692218357,0.015297873222503311,0.018531570001243614,0.0006633224161518569,0.03101032295510131,0.0
AAPL,2025-02-12T05:00:00+00:00,2025-02-14T05:00:00+00:00,3,244.6,60.49330815914985,0.8541916600137267,0.047744995922073485,-1.6679913946340794,1.715736390556153,2.7039773390959008,0.012878380057145256,False,241.1227756878567,236.69789142889877,235.179197286099,236.03424262931642,2025-02-18T05:00:00+00:00,244.12,0.0013517941995739857,0.00704571522202202,0.012596264132393786,-0.02468048500737341,0.019334753399967264,-0.009155333442569247
AAPL,2025-03-24T04:00:00+00:00,2025-03-24T04:00:00+00:00,1,220.34,42.71447772799314,0.7906934564596259,-5.933954089594721,-5.306422971265267,-0.6275311183294541,3.0062306305839033,0.009714966547520909,False,218.29737573423313,218.03635544753732,224.26071294451404,230.39960222641668,2025-03-25T04:00:00+00:00,220.83,0.013086989992301623,0.013177557397092698,0.005592537245845186,-0.17773853190236832,0.018905945750124387,-0.02073993569714261
AAPL,2025-03-24T04:00:00+00:00,2025-03-25T04:00:00+00:00,2,223.72,47.11309179002694,0.6023619606893577,-5.200215540609037,-5.285181485134021,0.08496594452498396,2.8559296058849077,0.015339929200326674,False,221.00868786711658,219.2993875703068,224.21155722228548,230.13765704106703,2025-03-26T04:00:00+00:00,223.51,-0.009440293499172192,-0.025457473938526265,-0.001386962552011095,-0.2268802290725246,0.00668873875889231,-0.032481768153550084
AAPL,2025-03-24T04:00:00+00:00,2025-03-26T04:00:00+00:00,3,221.4,44.58266942153575,0.7010386338476914,-4.751158665584853,-5.178376921224187,0.4272182556393336,2.886017550651696,-0.010370105489004078,False,221.20434393355828,219.76619033246084,223.95596111116862,229.7950038237703,2025-03-27T04:00:00+00:00,221.4,0.010569105691056846,0.003003613369467084,0.01084010840108407,-0.10361336946702804,0.017028003613369425,-0.023261065943992798
AAPL,2025-04-14T04:00:00+00:00,2025-04-14T04:00:00+00:00,1,202.61,45.643841768271834,1.2919668571351797,-8.974727944465997,-8.341017353470438,-0.6337105909955589,6.423494821155352,0.022508200857936034,False,198.44885306932784,197.91601729846317,206.96866355564237,218.50504077368836,2025-04-15T04:00:00+00:00,202.01,0.0006435324983911084,-0.025345279936636822,-0.012128112469679708,0.04559180238602045,0.007375872481560464,-0.060145537349636014
AAPL,2025-04-14T04:00:00+00:00,2025-04-15T04:00:00+00:00,2,202.14,45.401239502361996,0.6145251929535717,-8.202255577445158,-8.313264998265382,0.11100942082022414,6.409631231536843,-0.002319727555402107,False,200.2944265346639,198.85468012102692,206.52969414149305,217.86327446883786,2025-04-16T04:00:00+00:00,198.36,-0.020619076426698912,-0.025761242185924682,0.030096793708408898,0.07030147207098203,0.048296027424884036,-0.04285138132688038
AAPL,2025-04-22T04:00:00+00:00,2025-04-22T04:00:00+00:00,1,199.56,45.73846439486563,0.5295619208693557,-7.043849656848039,-7.873005174961873,0.8291555181138337,6.732311084385648,0.03265200517464417,False,197.3640266584165,197.29923288684432,203.23699210538425,214.63829757330652,2025-04-23T04:00:00+00:00,206.0,-0.008106796116504777,0.015436893203883528,0.025339805825242756,-0.03667475728155345,0.029660194174757404,-0.015388349514563027
AAPL,2025-04-22T04:00:00+00:00,2025-04-23T04:00:00+00:00,2,204.33,48.86578693285459,0.6481046412562195,-6.072048974048869,-7.512813934779272,1.4407649607304034,6.727212981801147,0.023902585688514888,False,200.84701332920827,198.86162557865669,203.3363564594402,214.23405060964743,2025-04-24T04:00:00+00:00,205.05,0.01536210680321859,0.024530602292123893,0.03538161424042907,-0.04291636186296033,0.04125822970007298,-0.01016825164594004
AAPL,2025-04-22T04:00:00+00:00,2025-04-24T04:00:00+00:00,3,208.2,51.317290907697,0.42513591148286684,-4.932751584687139,-6.996801464760845,2.064049880073706,6.028887059146424,0.018939950080751666,False,204.52350666460413,200.93681989451073,203.77850587221837,213.99742117397497,2025-04-25T04:00:00+00:00,206.44,0.013272621584964117,0.02315442743654339,0.03192210811858165,-0.043547762061616035,0.039115481495834103,0.0
AAPL,2025-05-12T04:00:00+00:00,2025-05-12T04:00:00+00:00,1,210.8,55.0429409533729,0.9191100254577758,-1.7638596509341085,-2.3663983885696984,0.60253873763559,2.906783681214423,0.062018237694594136,False,204.5386092545568,202.94717381978018,203.9329333040995,210.420275153405,2025-05-13T04:00:00+00:00,210.435,0.011666310262076207,0.004253094779860911,-0.008007223133033925,-0.04825718155249836,0.01656093330482089,-0.029201416114239653
AAPL,2025-05-12T04:00:00+00:00,2025-05-13T04:00:00+00:00,2,212.89,56.63194537211333,0.8025443240378379,-0.8502816608443027,-2.063175043024619,1.2128933821803165,2.738671211826364,0.009914611005692464,False,208.7143046272784,205.1566907487179,204.7472120946359,210.5171271081734,2025-05-14T04:00:00+00:00,212.34,-0.00018837713101627074,-0.0053216539512103145,-0.025760572666478243,-0.05590091362908545,0.007440896675143582,-0.03791089761702937
AAPL,2025-05-12T04:00:00+00:00,2025-05-14T04:00:00+00:00,3,212.3,56.029888690937234,0.7678542915654453,-0.17189113686117707,-1.684918261791931,1.5130271249307539,2.661664760110357,-0.002771384282962863,False,210.5071523136392,206.74409280455836,205.43382917694174,210.58704369216662,2025-05-15T04:00:00+00:00,211.05,0.001326699834162559,-0.010897891494906498,-0.04174366263918505,-0.05264155413409155,0.009049988154465671,-0.04880360104240711
AAPL,2025-06-03T04:00:00+00:00,2025-06-03T04:00:00+00:00,1,203.33,49.17074051305321,0.7865558975008856,-1.3998578433148907,-1.2454423519841744,-0.1544154913307163,2.121112055701146,0.008156283313087265,False,202.17095424222578,201.9087599136125,203.27959522077415,207.4690128505663,2025-06-04T04:00:00+00:00,202.92,-0.00044352454169116484,0.005125172481766249,-0.0011827321111766986,-0.035974768381628164,0.016311847033313676,-0.014168145081805639
AAPL,2025-06-03T04:00:00+00:00,2025-06-04T04:00:00+00:00,2,202.83,48.48296381926372,1.0427099507794206,-1.2617455707972738,-1.2487029957467943,-0.013042575050479455,2.1508159542473977,-0.002459056705847673,False,202.5004771211129,202.11347993280972,203.2387229279765,207.28709077799508,2025-06-05T04:00:00+00:00,203.49,-0.013809032384883735,-0.010147918816649448,-0.02294953068946881,-0.035358002850263026,0.012334758464789486,-0.024866086785591435
AAPL,2025-06-06T04:00:00+00:00,2025-06-06T04:00:00+00:00,1,203.96,50.48258632074763,0.9754920854669928,-1.0724105980642378,-1.2233590856084287,0.15094848754419088,2.2621732552601337,0.0163444289415986,False,202.77511928027823,202.2760557618232,203.09282886609628,206.90767587772635,2025-06-09T04:00:00+00:00,204.41,-0.014603003766938905,-0.027346998679125267,-0.039332713663715047,-0.014089330267599398,0.0077784844185704305,-0.042219069517146934
AAPL,2025-06-06T04:00:00+00:00,2025-06-09T04:00:00+00:00,2,201.425,46.93318479703728,1.1160940706038578,-1.0757418860755763,-1.1938356457018582,0.11809375962628188,2.256422986223159,-0.012428907628946884,False,202.10005964013914,202.08693225919583,202.94120806008752,206.69266898056063,2025-06-10T04:00:00+00:00,200.62,0.010268168677100897,-0.007601435549795643,-0.010966005383311828,-0.0015950553284816982,0.019240354899810574,-0.024125211843285865
AAPL,2025-06-06T04:00:00+00:00,2025-06-10T04:00:00+00:00,3,202.68,48.85055045611494,0.8364321690752872,-0.965978742653391,-1.1482642650921648,0.18228552243877383,2.2424511545293058,0.00623060692565458,False,202.39002982006957,202.21872509048563,202.91746187280685,206.5353094126955,2025-06-11T04:00:00+00:00,203.31,-0.02208450150017216,-0.034135064679553406,-0.037824012591608835,-0.008656731100290194,0.005754758742806398,-0.03979145147803853
AAPL,2025-06-20T04:00:00+00:00,2025-06-20T04:00:00+00:00,1,201.03,49.71678256136744,1.0766295751092845,-1.7276503429267223,-1.6073242898342615,-0.1203260530924608,1.925618777581171,0.024121857408492486,False,198.8243752329693,198.80604504381984,200.51053326355415,204.4396231044188,2025-06-23T04:00:00+00:00,201.625,-0.0004711717296962403,-0.00037197768133900855,-0.0028518288902664723,0.04123992560446377,0.010142591444513238,-0.013217606943583315
AAPL,2025-06-20T04:00:00+00:00,2025-06-23T04:00:00+00:00,2,201.53,50.483313083675995,0.9765925405600627,-1.4270773338830622,-1.5712748986440217,0.14419756476095946,1.9697528195022351,0.002487190966522501,False,200.17718761648464,199.4113683674154,200.6032120577765,204.32552023757887,2025-06-24T04:00:00+00:00,202.59,-0.011303618145021899,-0.007601559800582414,0.012735080704871837,0.037045263833358044,0.023545091070635404,-0.01638777827138549
AAPL,2025-06-20T04:00:00+00:00,2025-06-24T04:00:00+00:00,3,200.3,48.523657657785925,1.4325795712356173,-1.2734423286906633,-1.5117083846533501,0.2382660559626868,1.9964695813422715,-0.0061033096809407494,False,200.23859380824234,199.60884206354532,200.57564732525137,204.1676566988503,2025-06-25T04:00:00+00:00,201.425,0.0006205783790491637,-0.0018617351371478241,0.03172396673699884,0.048181705349385595,0.04346530966861106,-0.010698771254809447
AAPL,2025-08-06T04:00:00+00:00,2025-08-06T04:00:00+00:00,1,213.275,58.29806008661963,1.960647197666092,0.09990535285993474,0.9221059418231333,-0.8222005889631986,2.094211028685301,0.05097816981225045,False,208.51454594888594,208.1549600402686,208.7808333740619,207.875412704799,2025-08-07T04:00:00+00:00,218.92,0.005709848346427959,0.037913393020281516,0.0653206650831355,0.03222638406723921,0.0730403800475059,-0.010506120957427312
AAPL,2025-08-06T04:00:00+00:00,2025-08-07T04:00:00+00:00,2,220.17,66.37015461214077,2.123478082457536,1.0108204279906658,0.9398488390566399,0.070971588934026,2.207547414660102,0.03232915250263746,True,214.34227297444295,210.8249689202089,209.8162121582381,208.3575533830422,2025-08-08T04:00:00+00:00,220.89,0.038367513241885254,0.03956720539635117,0.053827697043777434,0.018153832224184097,0.06433066232061213,-0.007198152926796042
AAPL,2025-08-06T04:00:00+00:00,2025-08-08T04:00:00+00:00,3,229.365,73.68540001314825,2.2074679535594974,2.446485282546149,1.241176127754542,1.2053091547916073,2.3393779721031054,0.041763182994958514,True,221.85363648722148,214.94497582682914,211.59337468930735,209.18137481900132,2025-08-11T04:00:00+00:00,227.92,-0.0030712530712529995,0.023253773253773202,0.01636539136539139,-0.0007897507897507428,0.031502281502281626,-0.013776763776763734
