symbol,signal_timestamp,signal_close,entry_next_open,ema_3,ema_8,ema_21,ema_50,rsi_14,macd,macd_signal,rel_volume,atr_pct,price_acceleration,persistence_bars,signal_score,signal_status,forward_1d,forward_3d,forward_5d,forward_10d,mfe_5d,mae_5d,complete_10d,outcome
JPM,2026-03-31 04:00:00+00:00,294.17,295.39,289.9147386968899,289.254834490286,291.4027615082678,298.958637585448,52.61555219794031,-3.222557124358559,-4.191311021197866,1.010682964055726,2.2359520005439024,0.03313161796809205,1,45,EARLY,-0.0004062425945360326,0.0005755103422593333,0.04262161887673943,0.035478519922814034,0.05331934053285492,-0.021937100104945872,True,POSITIVE
JPM,2026-04-27 04:00:00+00:00,311.7,314.86,311.01645311255913,310.7801299789483,306.35104222920654,303.8859831574934,58.651504059697636,4.31776425113992,4.09212446600709,0.7550673601732277,2.006049773133508,0.022162508542164172,2,70,CONFIRMED,-0.010719049736390818,-0.004970463062948571,-0.02270850536746505,-0.04779902178746109,0.003620656799847577,-0.026392682462046624,True,NEGATIVE
JPM,2026-04-30 04:00:00+00:00,313.295,313.59,311.7726816390699,311.16927926307164,307.607616250343,304.73215499691634,59.48650976350445,3.810501058109594,3.998450656887976,1.0877655836185982,1.8510623260140489,0.020255337728210643,2,60,CONFIRMING,-0.003539653687936295,-0.013488950540514577,-0.02318313721738574,-0.04327306355432248,0.008418635798335572,-0.02359769125290978,True,NEGATIVE
JPM,2026-05-06 04:00:00+00:00,314.865,316.02,312.25204260244186,311.3498475096228,308.75268612140087,305.6811622933862,59.52447477740106,3.0701153787250632,3.504759531693571,1.117554234907807,1.6773628607271611,0.012432610498247731,1,60,EARLY,-0.03069425985697105,-0.051294221884690794,-0.0497120435415479,-0.044395924308587964,0.0002531485349028806,-0.06455287640022778,True,NEGATIVE
JPM,2026-05-21 04:00:00+00:00,302.99,304.76,301.485084005177,301.4270267291374,303.6474674069882,304.0270533310168,49.12441460596674,-1.4640189349971138,-0.5759428905404297,1.113025045621517,2.0150358569118283,-0.017476896000356623,1,20,EARLY,0.005184407402546221,-0.018145425908911883,-0.01781729885811789,0.025003281270507882,0.01676729229557683,-0.03138535240845253,True,WHIPSAW
JPM,2026-06-04 04:00:00+00:00,310.89,314.62,305.5624708671976,302.6602025083039,302.7755827691421,303.41911444558474,58.369579817581474,-0.5789445915674492,-1.1467091459500713,1.4751397681573446,1.9207528616001057,0.03309408894825716,1,60,EARLY,-0.007119699955501879,-0.0064840124594749415,-0.0034327124785454854,0.03372322166422981,0.005339774966626409,-0.017831034263556034,True,FLAT
JPM,2026-07-01 04:00:00+00:00,334.06,337.885,331.3572053622088,329.9251380338708,323.2213415501753,315.0162927328812,62.76949935045389,6.778296544520401,6.524602337293459,0.7281525001408596,2.3693348500269362,0.027518972014842213,2,70,CONFIRMED,-0.010728502301078802,0.0030927682495525133,-0.00731017949894186,0.015404649510928126,0.00995900972224284,-0.022892404220370866,True,FLAT
